shapeid,x,y,name,type
9728,103.7097926,1.314583,Jurong Pier Flyover,primary
9728,103.7100511,1.3127978,Jurong Pier Flyover,primary
9728,103.710082,1.3124857,Jurong Pier Flyover,primary
9728,103.7101054,1.3121788,Jurong Pier Flyover,primary
9729,103.7101054,1.3121788,Jurong Pier Road,primary
9729,103.7101309,1.3106281,Jurong Pier Road,primary
9730,103.7099991,1.3121673,Jurong Pier Flyover,primary
9730,103.7099807,1.3125052,Jurong Pier Flyover,primary
9730,103.709697,1.3145683,Jurong Pier Flyover,primary
9730,103.709635,1.3149988,Jurong Pier Flyover,primary
9730,103.7096039,1.315572,Jurong Pier Flyover,primary
9730,103.7096113,1.3160356,Jurong Pier Flyover,primary
9731,103.7096113,1.3160356,Jurong Pier Road,primary
9731,103.7096396,1.3164882,Jurong Pier Road,primary
9731,103.70978,1.3172907,Jurong Pier Road,primary
9731,103.7100018,1.3181773,Jurong Pier Road,primary
9735,103.7099825,1.31063,Jurong Pier Road,primary
9735,103.7099383,1.3111638,Jurong Pier Road,primary
9735,103.7098978,1.3121586,Jurong Pier Road,primary
9735,103.7098499,1.3126633,Jurong Pier Road,primary
9735,103.7098126,1.3129298,Jurong Pier Road,primary
9740,103.7094215,1.3140748,Jalan Buroh,primary
9740,103.7093471,1.3140657,Jalan Buroh,primary
9740,103.7074061,1.3140581,Jalan Buroh,primary
9741,103.7101586,1.3139122,Jurong Pier Circus,primary
9741,103.7100633,1.3137769,Jurong Pier Circus,primary
9741,103.7099731,1.3137131,Jurong Pier Circus,primary
9741,103.7098687,1.313677,Jurong Pier Circus,primary
9741,103.7097731,1.3136705,Jurong Pier Circus,primary
9741,103.7096084,1.3137219,Jurong Pier Circus,primary
9741,103.7095551,1.3137545,Jurong Pier Circus,primary
9746,103.7101444,1.3143288,Jurong Pier Circus,primary
9746,103.7101972,1.3142341,Jurong Pier Circus,primary
9746,103.7102179,1.3141648,Jurong Pier Circus,primary
9746,103.7102201,1.3141283,Jurong Pier Circus,primary
9746,103.710223,1.3140802,Jurong Pier Circus,primary
9746,103.7102141,1.3139985,Jurong Pier Circus,primary
9746,103.7101586,1.3139122,Jurong Pier Circus,primary
9747,103.7094881,1.3138169,Jurong Pier Circus,primary
9747,103.7094398,1.3139042,Jurong Pier Circus,primary
9747,103.7094215,1.3140748,Jurong Pier Circus,primary
9747,103.7094284,1.3141799,Jurong Pier Circus,primary
9747,103.7094513,1.3142672,Jurong Pier Circus,primary
9748,103.7094881,1.3138169,Jalan Buroh,primary
9748,103.7093647,1.3139014,Jalan Buroh,primary
9748,103.7092269,1.3139523,Jalan Buroh,primary
9748,103.7091043,1.3139662,Jalan Buroh,primary
9748,103.7085091,1.3139616,Jalan Buroh,primary
9748,103.7074061,1.3140581,Jalan Buroh,primary
9749,103.7101912,1.3141205,Jalan Buroh,primary
9749,103.7102201,1.3141283,Jalan Buroh,primary
9749,103.7102859,1.314146,Jalan Buroh,primary
9749,103.710418,1.3141602,Jalan Buroh,primary
9749,103.7115411,1.3142527,Jalan Buroh,primary
9749,103.7122425,1.3143053,Jalan Buroh,primary
9754,103.7271242,1.3251409,Ayer Rajah Expressway,motorway
9754,103.7250476,1.3247022,Ayer Rajah Expressway,motorway
9754,103.7217734,1.3239577,Ayer Rajah Expressway,motorway
9754,103.7199629,1.3235266,Ayer Rajah Expressway,motorway
9755,103.733957,1.3267404,Ayer Rajah Expressway,motorway
9755,103.7333239,1.3265928,Ayer Rajah Expressway,motorway
9756,103.7456375,1.3228209,Jurong Town Hall Road,primary
9756,103.7456548,1.3238507,Jurong Town Hall Road,primary
9810,103.7422881,1.4584488,Dataran Bandaraya Interchange,primary
9810,103.7425482,1.458514,Dataran Bandaraya Interchange,primary
9810,103.7427066,1.4586211,Dataran Bandaraya Interchange,primary
9810,103.7428676,1.4588525,Dataran Bandaraya Interchange,primary
9810,103.7430403,1.4594193,Dataran Bandaraya Interchange,primary
9810,103.7431508,1.4597107,Dataran Bandaraya Interchange,primary
9810,103.7432436,1.4599556,Dataran Bandaraya Interchange,primary
9810,103.7436407,1.4609917,Dataran Bandaraya Interchange,primary
9810,103.7437833,1.4613175,Dataran Bandaraya Interchange,primary
9810,103.7438179,1.4613898,Dataran Bandaraya Interchange,primary
9810,103.7438296,1.4614142,Dataran Bandaraya Interchange,primary
9810,103.7440715,1.4619193,Dataran Bandaraya Interchange,primary
9810,103.7442305,1.4622894,Dataran Bandaraya Interchange,primary
9810,103.7443952,1.46255,Dataran Bandaraya Interchange,primary
9810,103.7445092,1.4626742,Dataran Bandaraya Interchange,primary
9810,103.7447372,1.4629057,Dataran Bandaraya Interchange,primary
9810,103.7448768,1.4630188,Dataran Bandaraya Interchange,primary
9810,103.7451039,1.4632026,Dataran Bandaraya Interchange,primary
9810,103.7454354,1.4633969,Dataran Bandaraya Interchange,primary
9810,103.7463936,1.4638744,Dataran Bandaraya Interchange,primary
9811,103.7620909,1.4712125,Jalan Storey,primary
9811,103.7620634,1.4710486,Jalan Storey,primary
9811,103.7620786,1.4709519,Jalan Storey,primary
9811,103.7621182,1.4708538,Jalan Storey,primary
9811,103.7621844,1.4707682,Jalan Storey,primary
9811,103.7622698,1.4706947,Jalan Storey,primary
9811,103.7624454,1.4706194,Jalan Storey,primary
9820,103.7731365,1.4625143,Jalan Yahya Aldatar,primary
9820,103.7731092,1.4626916,Jalan Yahya Aldatar,primary
9837,103.7643132,1.3226403,Clementi Avenue 6,primary
9837,103.7642545,1.3220301,Clementi Avenue 6,primary
9837,103.7642484,1.3219667,Clementi Avenue 6,primary
9837,103.7641749,1.3216487,Clementi Avenue 6,primary
9837,103.764055,1.3211989,Clementi Avenue 6,primary
9837,103.7637957,1.3204069,Clementi Avenue 6,primary
9837,103.7634995,1.3195817,Clementi Avenue 6,primary
9838,103.7641756,1.3226591,Clementi Avenue 6,primary
9838,103.7641559,1.3248046,Clementi Avenue 6,primary
9856,103.7642849,1.3247868,Clementi Avenue 6,primary
9856,103.7643132,1.3226403,Clementi Avenue 6,primary
9857,103.7641559,1.3248046,Clementi Avenue 6,primary
9857,103.7641178,1.3258541,Clementi Avenue 6,primary
9857,103.7640883,1.3269982,Clementi Avenue 6,primary
9857,103.7639826,1.3286554,Clementi Avenue 6,primary
9857,103.7640295,1.3298711,Clementi Avenue 6,primary
9920,103.7861901,1.2947282,Buona Vista Flyover,primary
9920,103.7861623,1.2944998,Buona Vista Flyover,primary
9920,103.7861177,1.2943129,Buona Vista Flyover,primary
9920,103.7860373,1.2940936,Buona Vista Flyover,primary
9920,103.7859138,1.2938455,Buona Vista Flyover,primary
9925,103.7857723,1.29517,North Buona Vista Road,primary
9925,103.7857428,1.2954668,North Buona Vista Road,primary
9925,103.7857366,1.2955675,North Buona Vista Road,primary
9925,103.7856915,1.2961,North Buona Vista Road,primary
9938,103.7696003,1.2949471,Clementi Road,primary
9938,103.7694494,1.2944231,Clementi Road,primary
9938,103.7691909,1.2939138,Clementi Road,primary
9950,103.7675749,1.4583429,"CIQ (Bus, Motorcar & Goods)",primary
9950,103.7675423,1.4586193,"CIQ (Bus, Motorcar & Goods)",primary
9950,103.7674956,1.458879,"CIQ (Bus, Motorcar & Goods)",primary
9950,103.7674102,1.459123,"CIQ (Bus, Motorcar & Goods)",primary
9950,103.7672245,1.4594621,"CIQ (Bus, Motorcar & Goods)",primary
9950,103.7671022,1.4596734,"CIQ (Bus, Motorcar & Goods)",primary
9950,103.7667535,1.4602188,"CIQ (Bus, Motorcar & Goods)",primary
9950,103.7661914,1.461115,"CIQ (Bus, Motorcar & Goods)",primary
9983,103.8368772,1.3007825,Somerset Road,primary
9983,103.8366033,1.3008722,Somerset Road,primary
9983,103.8365456,1.300888,Somerset Road,primary
9983,103.8365062,1.3008735,Somerset Road,primary
9983,103.8364413,1.3008361,Somerset Road,primary
9985,103.8361757,1.3005514,NULL,primary
9985,103.8360438,1.3004485,NULL,primary
9985,103.8359607,1.3003815,NULL,primary
9985,103.8358856,1.300344,NULL,primary
9985,103.8357917,1.3003198,NULL,primary
9985,103.8357139,1.3002984,NULL,primary
9985,103.835612,1.3002903,NULL,primary
9985,103.8355208,1.300301,NULL,primary
9985,103.8353921,1.3003466,NULL,primary
9985,103.8352671,1.3003997,NULL,primary
9985,103.8351666,1.3004689,NULL,primary
9985,103.8351212,1.3005477,NULL,primary
9985,103.8350808,1.3006647,NULL,primary
9985,103.8350654,1.3008563,NULL,primary
10024,103.842165,1.2895477,Central Expressway,motorway
10024,103.8426131,1.2904169,Central Expressway,motorway
10030,103.8412447,1.2881891,Central Expressway,motorway
10030,103.8416694,1.2887414,Central Expressway,motorway
10030,103.8421353,1.2895016,Central Expressway,motorway
10070,103.8177121,1.2801345,Henderson Road,primary
10070,103.8175503,1.2798657,Henderson Road,primary
10071,103.8174983,1.2802644,Henderson Road,primary
10071,103.8178811,1.2807566,Henderson Road,primary
10071,103.8179661,1.2808659,Henderson Road,primary
10072,103.8238406,1.2788556,Lower Delta Flyover,primary
10072,103.8238139,1.2786259,Lower Delta Flyover,primary
10072,103.8237748,1.2782803,Lower Delta Flyover,primary
10074,103.8236621,1.2794154,Lower Delta Road,primary
10074,103.8236539,1.2796102,Lower Delta Road,primary
10076,103.8301219,1.2740982,Ayer Rajah Expressway,motorway
10076,103.8296619,1.2745036,Ayer Rajah Expressway,motorway
10076,103.8288225,1.2752084,Ayer Rajah Expressway,motorway
10077,103.8302012,1.2741802,Ayer Rajah Expressway,motorway
10077,103.8306849,1.273743,Ayer Rajah Expressway,motorway
10077,103.8314993,1.2730199,Ayer Rajah Expressway,motorway
10077,103.8319728,1.272686,Ayer Rajah Expressway,motorway
10077,103.8323429,1.2725151,Ayer Rajah Expressway,motorway
10077,103.832706,1.2723971,Ayer Rajah Expressway,motorway
10077,103.8331369,1.2723442,Ayer Rajah Expressway,motorway
10077,103.8341079,1.2723657,Ayer Rajah Expressway,motorway
10078,103.8341126,1.2722576,Ayer Rajah Expressway,motorway
10078,103.8331256,1.2722429,Ayer Rajah Expressway,motorway
10078,103.8326888,1.2722856,Ayer Rajah Expressway,motorway
10078,103.8322792,1.2724063,Ayer Rajah Expressway,motorway
10078,103.8319129,1.2725819,Ayer Rajah Expressway,motorway
10078,103.8314267,1.2729332,Ayer Rajah Expressway,motorway
10078,103.8306018,1.2736655,Ayer Rajah Expressway,motorway
10078,103.8301219,1.2740982,Ayer Rajah Expressway,motorway
10082,103.8465241,1.2724303,Ayer Rajah Expressway,motorway
10082,103.8460447,1.272498,Ayer Rajah Expressway,motorway
10082,103.8456219,1.272536,Ayer Rajah Expressway,motorway
10082,103.8452683,1.2725594,Ayer Rajah Expressway,motorway
10082,103.8446975,1.272576,Ayer Rajah Expressway,motorway
10082,103.8433362,1.2725398,Ayer Rajah Expressway,motorway
10082,103.8412897,1.2724842,Ayer Rajah Expressway,motorway
10082,103.8398314,1.2724551,Ayer Rajah Expressway,motorway
10082,103.8384073,1.2724153,Ayer Rajah Expressway,motorway
10082,103.8361134,1.2723362,Ayer Rajah Expressway,motorway
10082,103.8341126,1.2722576,Ayer Rajah Expressway,motorway
10086,103.8614602,1.285072,East Coast Parkway,motorway
10086,103.8614842,1.2875775,East Coast Parkway,motorway
10091,103.8633913,1.2938281,East Coast Parkway,motorway
10091,103.8637038,1.293947,East Coast Parkway,motorway
10091,103.8640382,1.2940574,East Coast Parkway,motorway
10091,103.8643041,1.2941197,East Coast Parkway,motorway
10091,103.8646025,1.2941885,East Coast Parkway,motorway
10091,103.8653062,1.2943316,East Coast Parkway,motorway
10091,103.8662318,1.294503,East Coast Parkway,motorway
10092,103.8634342,1.293729,East Coast Parkway,motorway
10092,103.8632371,1.2936367,East Coast Parkway,motorway
10092,103.8630707,1.2935489,East Coast Parkway,motorway
10092,103.862917,1.2934522,East Coast Parkway,motorway
10092,103.8627408,1.2932992,East Coast Parkway,motorway
10092,103.8626,1.2931782,East Coast Parkway,motorway
10092,103.8623877,1.2929743,East Coast Parkway,motorway
10092,103.8622647,1.2928262,East Coast Parkway,motorway
10092,103.8621504,1.292676,East Coast Parkway,motorway
10092,103.8620454,1.2924915,East Coast Parkway,motorway
10092,103.8619687,1.2923205,East Coast Parkway,motorway
10092,103.8618876,1.2921204,East Coast Parkway,motorway
10092,103.8618327,1.2919242,East Coast Parkway,motorway
10092,103.8617972,1.2916893,East Coast Parkway,motorway
10092,103.8617597,1.2914802,East Coast Parkway,motorway
10092,103.8617447,1.2912151,East Coast Parkway,motorway
10092,103.8617135,1.2906254,East Coast Parkway,motorway
10093,103.8616013,1.2906304,East Coast Parkway,motorway
10093,103.8616272,1.2912225,East Coast Parkway,motorway
10093,103.8616518,1.2915001,East Coast Parkway,motorway
10093,103.8616915,1.2917107,East Coast Parkway,motorway
10093,103.8617364,1.2919471,East Coast Parkway,motorway
10093,103.8617876,1.2921427,East Coast Parkway,motorway
10093,103.861851,1.2923432,East Coast Parkway,motorway
10093,103.861933,1.2925249,East Coast Parkway,motorway
10093,103.8620344,1.292711,East Coast Parkway,motorway
10093,103.8621679,1.2928781,East Coast Parkway,motorway
10093,103.8622926,1.2930313,East Coast Parkway,motorway
10093,103.8624388,1.293172,East Coast Parkway,motorway
10093,103.8625429,1.2932724,East Coast Parkway,motorway
10093,103.8626585,1.2933689,East Coast Parkway,motorway
10093,103.8627529,1.2934523,East Coast Parkway,motorway
10093,103.8628776,1.2935404,East Coast Parkway,motorway
10093,103.8630206,1.2936458,East Coast Parkway,motorway
10093,103.8631901,1.2937316,East Coast Parkway,motorway
10093,103.8633913,1.2938281,East Coast Parkway,motorway
10094,103.8617135,1.2906254,East Coast Parkway,motorway
10094,103.8616905,1.2901698,East Coast Parkway,motorway
10094,103.8616707,1.2897049,East Coast Parkway,motorway
10094,103.8616573,1.2892589,East Coast Parkway,motorway
10094,103.8616359,1.288536,East Coast Parkway,motorway
10094,103.8616417,1.2874767,East Coast Parkway,motorway
10096,103.8825785,1.2957805,East Coast Parkway,motorway
10096,103.8845899,1.2958545,East Coast Parkway,motorway
10154,103.8269938,1.2662418,Kampong Bahru Road,primary
10154,103.8268513,1.2663778,Kampong Bahru Road,primary
10154,103.8267164,1.2665446,Kampong Bahru Road,primary
10154,103.8265031,1.2668053,Kampong Bahru Road,primary
10154,103.8262794,1.2670578,Kampong Bahru Road,primary
10154,103.8260924,1.2673094,Kampong Bahru Road,primary
10207,103.6428629,1.3424109,Ayer Rajah Expressway,motorway
10207,103.6405115,1.3446272,Ayer Rajah Expressway,motorway
10208,103.6429857,1.3425289,Ayer Rajah Expressway,motorway
10208,103.6437163,1.3418397,Ayer Rajah Expressway,motorway
10246,103.9327966,1.3187963,Bedok South Road,primary
10246,103.9315519,1.3185582,Bedok South Road,primary
10246,103.9306778,1.3184067,Bedok South Road,primary
10246,103.9304922,1.3183731,Bedok South Road,primary
10246,103.9303181,1.3183681,Bedok South Road,primary
10246,103.9301885,1.3183681,Bedok South Road,primary
10246,103.9300375,1.3183675,Bedok South Road,primary
10246,103.9298586,1.3183899,Bedok South Road,primary
10246,103.9296997,1.3184237,Bedok South Road,primary
10246,103.9295494,1.3184613,Bedok South Road,primary
10246,103.9293731,1.3185054,Bedok South Road,primary
10246,103.9292064,1.3185729,Bedok South Road,primary
10246,103.9290581,1.3186608,Bedok South Road,primary
10246,103.9288895,1.3187532,Bedok South Road,primary
10246,103.9287224,1.3188701,Bedok South Road,primary
10246,103.9285467,1.3190239,Bedok South Road,primary
10246,103.9283708,1.3191942,Bedok South Road,primary
10246,103.9282708,1.3193175,Bedok South Road,primary
10246,103.9281663,1.3194566,Bedok South Road,primary
10246,103.9280863,1.3196068,Bedok South Road,primary
10246,103.9280012,1.319765,Bedok South Road,primary
10246,103.927927,1.3199485,Bedok South Road,primary
10246,103.9278719,1.3201593,Bedok South Road,primary
10246,103.9278195,1.320435,Bedok South Road,primary
10246,103.9273956,1.3226342,Bedok South Road,primary
10246,103.9273284,1.3231048,Bedok South Road,primary
10247,103.9273597,1.3234167,Bedok South Road,primary
10247,103.927403,1.3230948,Bedok South Road,primary
10273,103.6373751,1.2942664,Tuas South Avenue 8,primary
10273,103.6404414,1.2930831,Tuas South Avenue 8,primary
10273,103.6407865,1.2929738,Tuas South Avenue 8,primary
10273,103.6411201,1.2929034,Tuas South Avenue 8,primary
10273,103.6414583,1.2928522,Tuas South Avenue 8,primary
10273,103.6448907,1.2926141,Tuas South Avenue 8,primary
10273,103.6449812,1.2926303,Tuas South Avenue 8,primary
10273,103.6450699,1.2926861,Tuas South Avenue 8,primary
10273,103.6451627,1.2927079,Tuas South Avenue 8,primary
10273,103.6452794,1.2926926,Tuas South Avenue 8,primary
10273,103.645307,1.2925944,Tuas South Avenue 8,primary
10273,103.6452272,1.2925391,Tuas South Avenue 8,primary
10273,103.6449417,1.2925606,Tuas South Avenue 8,primary
10273,103.6414555,1.2928155,Tuas South Avenue 8,primary
10273,103.6407814,1.2929351,Tuas South Avenue 8,primary
10273,103.6404283,1.2930517,Tuas South Avenue 8,primary
10273,103.6373456,1.2941863,Tuas South Avenue 8,primary
10273,103.6372259,1.294227,Tuas South Avenue 8,primary
10274,103.6367052,1.2884245,Tuas South Avenue 9,primary
10274,103.6367142,1.2885478,Tuas South Avenue 9,primary
10276,103.6373751,1.2942664,Tuas South Avenue 9,primary
10276,103.6373456,1.2941863,Tuas South Avenue 9,primary
10276,103.6372488,1.2938209,Tuas South Avenue 9,primary
10276,103.6372053,1.2930291,Tuas South Avenue 9,primary
10276,103.6370782,1.2913998,Tuas South Avenue 9,primary
10276,103.6369768,1.2901917,Tuas South Avenue 9,primary
10276,103.6368417,1.2885398,Tuas South Avenue 9,primary
10276,103.6368362,1.288418,Tuas South Avenue 9,primary
10295,103.7322435,1.3017988,NULL,primary
10295,103.7321567,1.3017202,NULL,primary
10295,103.7320389,1.301734,NULL,primary
10295,103.7319797,1.3018048,NULL,primary
10295,103.731982,1.3019124,NULL,primary
10295,103.7320316,1.3019729,NULL,primary
10295,103.7321126,1.3019983,NULL,primary
10295,103.7322216,1.3019479,NULL,primary
10295,103.732255,1.3018665,NULL,primary
10295,103.7322435,1.3017988,NULL,primary
10343,103.8777716,1.3086665,NULL,primary
10343,103.8777846,1.3085008,NULL,primary
10343,103.8778077,1.3083638,NULL,primary
10343,103.8778734,1.3082273,NULL,primary
10343,103.8780163,1.3080728,NULL,primary
10435,103.8497722,1.2949592,Stamford Road,primary
10435,103.8498133,1.2950329,Stamford Road,primary
10435,103.8499148,1.2951995,Stamford Road,primary
10435,103.8500207,1.2953658,Stamford Road,primary
10435,103.8501066,1.2955173,Stamford Road,primary
10435,103.8501347,1.2955776,Stamford Road,primary
10435,103.8501495,1.2956125,Stamford Road,primary
10435,103.8501562,1.2956487,Stamford Road,primary
10435,103.8501602,1.2956876,Stamford Road,primary
10435,103.8501517,1.2957482,Stamford Road,primary
10435,103.8501334,1.2957841,Stamford Road,primary
10435,103.8500993,1.2958357,Stamford Road,primary
10435,103.850057,1.2958846,Stamford Road,primary
10435,103.849888,1.2960227,Stamford Road,primary
10435,103.8497646,1.2961166,Stamford Road,primary
10435,103.8497378,1.2961407,Stamford Road,primary
10435,103.8496908,1.2961863,Stamford Road,primary
10435,103.8496345,1.2962298,Stamford Road,primary
10435,103.849587,1.2962792,Stamford Road,primary
10435,103.8495232,1.2963526,Stamford Road,primary
10435,103.8494776,1.2964142,Stamford Road,primary
10435,103.8494226,1.2964893,Stamford Road,primary
10435,103.8493966,1.2965293,Stamford Road,primary
10435,103.8492201,1.2968004,Stamford Road,primary
10435,103.8491109,1.296974,Stamford Road,primary
10435,103.8490471,1.2970712,Stamford Road,primary
10435,103.8489894,1.297153,Stamford Road,primary
10435,103.8489429,1.2972012,Stamford Road,primary
10435,103.8488888,1.2972576,Stamford Road,primary
10474,103.825934,1.2925198,Delta Road,primary
10474,103.8259647,1.2926755,Delta Road,primary
10474,103.8259855,1.2927355,Delta Road,primary
10474,103.8260099,1.2928013,Delta Road,primary
10603,103.8083462,1.445653,Gambas Avenue,primary
10603,103.8084043,1.4456309,Gambas Avenue,primary
10603,103.8116433,1.4443345,Gambas Avenue,primary
10603,103.8117665,1.4442816,Gambas Avenue,primary
10603,103.8118275,1.4442586,Gambas Avenue,primary
10603,103.8131479,1.4437572,Gambas Avenue,primary
10603,103.8138306,1.4434551,Gambas Avenue,primary
10603,103.8140006,1.443373,Gambas Avenue,primary
10603,103.8144901,1.4431264,Gambas Avenue,primary
10603,103.8147939,1.4429685,Gambas Avenue,primary
10603,103.8150588,1.4428429,Gambas Avenue,primary
10603,103.8159727,1.4423469,Gambas Avenue,primary
10603,103.8168282,1.4418212,Gambas Avenue,primary
10603,103.8178665,1.4410711,Gambas Avenue,primary
10603,103.8179723,1.4409866,Gambas Avenue,primary
10603,103.818151,1.4408434,Gambas Avenue,primary
10603,103.81912,1.440067,Gambas Avenue,primary
10603,103.820018,1.4392222,Gambas Avenue,primary
10603,103.8209231,1.4382619,Gambas Avenue,primary
10603,103.8219343,1.4370263,Gambas Avenue,primary
10603,103.8226754,1.435997,Gambas Avenue,primary
10603,103.8229394,1.4357338,Gambas Avenue,primary
10603,103.8232346,1.4355087,Gambas Avenue,primary
10603,103.823461,1.4353784,Gambas Avenue,primary
10603,103.8236964,1.4352772,Gambas Avenue,primary
10603,103.8238835,1.4352254,Gambas Avenue,primary
10603,103.824087,1.4351783,Gambas Avenue,primary
10603,103.8242447,1.4351524,Gambas Avenue,primary
10603,103.8244262,1.4351331,Gambas Avenue,primary
10603,103.8245668,1.4351234,Gambas Avenue,primary
10603,103.8246881,1.4351327,Gambas Avenue,primary
10603,103.8248082,1.4351375,Gambas Avenue,primary
10603,103.8249489,1.4351574,Gambas Avenue,primary
10603,103.8253723,1.435266,Gambas Avenue,primary
10603,103.8255048,1.4353076,Gambas Avenue,primary
10603,103.8258204,1.4354068,Gambas Avenue,primary
10621,103.7752081,1.4419945,Admiralty Road,primary
10621,103.7759555,1.442651,Admiralty Road,primary
10621,103.7761563,1.4429028,Admiralty Road,primary
10621,103.7763309,1.443189,Admiralty Road,primary
10621,103.7764784,1.4435202,Admiralty Road,primary
10621,103.7765812,1.4438862,Admiralty Road,primary
10621,103.776776,1.4446961,Admiralty Road,primary
10621,103.777228,1.4467266,Admiralty Road,primary
10621,103.7772504,1.4468446,Admiralty Road,primary
10621,103.7775576,1.4482838,Admiralty Road,primary
10621,103.7777264,1.4490026,Admiralty Road,primary
10621,103.7778363,1.4493446,Admiralty Road,primary
10621,103.7779672,1.4496666,Admiralty Road,primary
10675,103.8771375,1.282883,Marina Coastal Expressway,motorway
10675,103.8774672,1.2832535,Marina Coastal Expressway,motorway
10675,103.8777454,1.2836675,Marina Coastal Expressway,motorway
10675,103.8779871,1.2841735,Marina Coastal Expressway,motorway
10675,103.8781441,1.2847157,Marina Coastal Expressway,motorway
10675,103.8781951,1.2851091,Marina Coastal Expressway,motorway
10675,103.8782055,1.2855247,Marina Coastal Expressway,motorway
10675,103.8781925,1.285881,Marina Coastal Expressway,motorway
10675,103.8781064,1.2862343,Marina Coastal Expressway,motorway
10675,103.8779325,1.28671,Marina Coastal Expressway,motorway
10675,103.8776942,1.2871541,Marina Coastal Expressway,motorway
10675,103.8765355,1.2885654,Marina Coastal Expressway,motorway
10711,103.9193219,1.3040766,East Coast Parkway,motorway
10711,103.9203957,1.3043892,East Coast Parkway,motorway
10711,103.9224448,1.3049517,East Coast Parkway,motorway
10711,103.9249988,1.305673,East Coast Parkway,motorway
10711,103.9259653,1.3059491,East Coast Parkway,motorway
10711,103.9264006,1.3061055,East Coast Parkway,motorway
10711,103.926817,1.3062877,East Coast Parkway,motorway
10711,103.9276678,1.3067516,East Coast Parkway,motorway
10711,103.9286157,1.3072606,East Coast Parkway,motorway
10711,103.9288681,1.3073827,East Coast Parkway,motorway
10712,103.9190938,1.303816,East Coast Parkway,motorway
10712,103.914795,1.3025927,East Coast Parkway,motorway
10712,103.9128067,1.3020325,East Coast Parkway,motorway
10712,103.9061375,1.3001539,East Coast Parkway,motorway
10712,103.9052672,1.2998841,East Coast Parkway,motorway
10713,103.9193563,1.3038895,East Coast Parkway,motorway
10713,103.9190938,1.303816,East Coast Parkway,motorway
10714,103.9190606,1.3040033,East Coast Parkway,motorway
10714,103.9193219,1.3040766,East Coast Parkway,motorway
10736,103.7521862,1.389062,Kranji Expressway,motorway
10736,103.7513144,1.3892641,Kranji Expressway,motorway
10737,103.7561302,1.3887609,Kranji Expressway,motorway
10737,103.7575101,1.3888913,Kranji Expressway,motorway
10738,103.7561543,1.3886221,Kranji Expressway,motorway
10738,103.7554256,1.3886019,Kranji Expressway,motorway
10738,103.7544667,1.3886529,Kranji Expressway,motorway
10739,103.7521988,1.3892356,Kranji Expressway,motorway
10739,103.7532512,1.3890014,Kranji Expressway,motorway
10739,103.754251,1.3888486,Kranji Expressway,motorway
10739,103.7553795,1.3887584,Kranji Expressway,motorway
10739,103.7561302,1.3887609,Kranji Expressway,motorway
10752,103.7380649,1.3837385,Kranji Expressway,motorway
10752,103.7398017,1.3851734,Kranji Expressway,motorway
10752,103.7417727,1.3868602,Kranji Expressway,motorway
10752,103.7425042,1.387489,Kranji Expressway,motorway
10752,103.7434715,1.3882991,Kranji Expressway,motorway
10752,103.7443119,1.3888311,Kranji Expressway,motorway
10752,103.7452114,1.3892383,Kranji Expressway,motorway
10752,103.7457734,1.3894415,Kranji Expressway,motorway
10752,103.7461468,1.389567,Kranji Expressway,motorway
10752,103.7466223,1.3896821,Kranji Expressway,motorway
10752,103.747105,1.389772,Kranji Expressway,motorway
10752,103.7477922,1.3898411,Kranji Expressway,motorway
10752,103.7484295,1.3898478,Kranji Expressway,motorway
10752,103.7491521,1.3898102,Kranji Expressway,motorway
10752,103.7499132,1.3897227,Kranji Expressway,motorway
10753,103.7314286,1.3777587,Kranji Expressway,motorway
10753,103.7304442,1.3769715,Kranji Expressway,motorway
10753,103.7291699,1.3758048,Kranji Expressway,motorway
10753,103.7282078,1.375001,Kranji Expressway,motorway
10753,103.7263986,1.3734669,Kranji Expressway,motorway
10753,103.7252492,1.3724694,Kranji Expressway,motorway
10753,103.7247327,1.3720403,Kranji Expressway,motorway
10753,103.7242011,1.3716403,Kranji Expressway,motorway
10753,103.7233413,1.3710789,Kranji Expressway,motorway
10753,103.7227853,1.3707667,Kranji Expressway,motorway
10753,103.7222305,1.3704756,Kranji Expressway,motorway
10753,103.72165,1.3702175,Kranji Expressway,motorway
10753,103.7210115,1.3699565,Kranji Expressway,motorway
10753,103.7202504,1.3697049,Kranji Expressway,motorway
10753,103.7194655,1.3694824,Kranji Expressway,motorway
10753,103.7179408,1.3690338,Kranji Expressway,motorway
10753,103.7165554,1.3686359,Kranji Expressway,motorway
10753,103.7152633,1.3682729,Kranji Expressway,motorway
10753,103.7138017,1.367853,Kranji Expressway,motorway
10753,103.7121284,1.3673487,Kranji Expressway,motorway
10753,103.7114083,1.3671122,Kranji Expressway,motorway
10753,103.710692,1.3668759,Kranji Expressway,motorway
10753,103.7100669,1.3666342,Kranji Expressway,motorway
10753,103.7090657,1.3661685,Kranji Expressway,motorway
10753,103.7079191,1.3654632,Kranji Expressway,motorway
10753,103.7070109,1.3648115,Kranji Expressway,motorway
10753,103.7058707,1.363838,Kranji Expressway,motorway
10753,103.7049772,1.3629112,Kranji Expressway,motorway
10753,103.7043819,1.3622426,Kranji Expressway,motorway
10753,103.7039295,1.3617433,Kranji Expressway,motorway
10753,103.7031229,1.3608142,Kranji Expressway,motorway
10786,103.7712656,1.4173262,Bukit Timah Expressway,motorway
10786,103.7712547,1.4181744,Bukit Timah Expressway,motorway
10786,103.7712357,1.4193202,Bukit Timah Expressway,motorway
